65.0, 70.0, 48.0, 30.0, 23.0, 40.0, 44.0, 45.0, 45.0, 40.0, 
10.0, 15.0, 44.0, 53.0, 51.0, 48.0, 65.0, 90.0, 93.0, 91.0, 
95.0, 81.0, 60.0, 55.0, 112.0, 111.0, 41.0, 68.0, 77.0, 51.0, 
54.0, 67.0, 69.0, 79.0, 60.0, 30.0, 41.0, 65.0, 49.0, 49.0, 
49.0, 35.0, 7.0, 25.0, 65.0, 69.0, 55.0, 49.0, 77.0, 85.0, 
83.0, 80.0, 87.0, 81.0, 55.0, 59.0, 131.0, 121.0, 31.0, 47.0, 
56.0, 54.0, 65.0, 61.0, 73.0, 84.0, 72.0, 41.0, 64.0, 74.0, 
50.0, 54.0, 54.0, 32.0, 11.0, 36.0, 60.0, 67.0, 47.0, 39.0, 
75.0, 77.0, 59.0, 62.0, 83.0, 85.0, 48.0, 63.0, 139.0, 128.0, 
23.0, 41.0, 70.0, 78.0, 73.0, 48.0, 88.0, 75.0, 80.0, 54.0, 
80.0, 68.0, 55.0, 63.0, 58.0, 28.0, 17.0, 37.0, 43.0, 51.0, 
40.0, 39.0, 85.0, 98.0, 75.0, 70.0, 86.0, 84.0, 50.0, 68.0, 
142.0, 137.0, 47.0, 75.0, 100.0, 93.0, 65.0, 38.0, 95.0, 89.0, 
111.0, 66.0, 81.0, 61.0, 61.0, 68.0, 62.0, 22.0, 15.0, 22.0, 
31.0, 35.0, 51.0, 63.0, 72.0, 75.0, 72.0, 71.0, 77.0, 83.0, 
51.0, 78.0, 149.0, 156.0, 87.0, 87.0, 99.0, 95.0, 75.0, 88.0, 
82.0, 83.0, 82.0, 77.0, 71.0, 58.0, 64.0, 57.0, 59.0, 20.0, 
17.0, 28.0, 50.0, 61.0, 71.0, 71.0, 69.0, 67.0, 68.0, 56.0, 
41.0, 83.0, 70.0, 78.0, 156.0, 172.0, 98.0, 89.0, 94.0, 111.0, 
112.0, 99.0, 69.0, 64.0, 32.0, 59.0, 72.0, 74.0, 73.0, 49.0, 
49.0, 18.0, 29.0, 62.0, 82.0, 85.0, 86.0, 63.0, 34.0, 52.0, 
95.0, 43.0, 25.0, 94.0, 85.0, 78.0, 166.0, 180.0, 109.0, 107.0, 
108.0, 131.0, 86.0, 47.0, 59.0, 53.0, 25.0, 70.0, 81.0, 78.0, 
80.0, 61.0, 40.0, 10.0, 53.0, 94.0, 87.0, 88.0, 75.0, 25.0, 
13.0, 45.0, 92.0, 57.0, 50.0, 101.0, 89.0, 98.0, 144.0, 179.0, 
120.0, 124.0, 124.0, 128.0, 52.0, 24.0, 68.0, 47.0, 49.0, 102.0, 
